date,userid,tweet,lang,,,
2023-01-30 03:02:00+00:00,07a715335e1e36e569ec37226ae84f36,"The U.S. Food and Drug Administration鈥檚 key science advisory panel, the Vaccines and Related Biological Products Advisory Committee, met on Jan. 26, 2023, to chart a path forward for COVID-19 vaccine policy. https://t.co/wzbFOG8fEt",en,,,
2023-01-30 02:58:20+00:00,78159f93534e18d69d0a414dcf161f80,"@Marsh_Civic @TheSand52828806 @OzraeliAvi 鈥淎ssociate Professor Litt also points out that fatality rates are higher following myocarditis linked to COVID-19 infection.  The risk of dying from myocarditis post COVID is 10鈥?00 times more than dying from myocarditis after a COVID vaccine,鈥?he said.鈥漢ttps://t.co/ur6UvK7pw1",en,,,
2023-01-30 02:58:00+00:00,b310a91f0e5b70fec00d0b24a04976c1976ec470b031091be02b579babc8cb0e,@laralogan Well - very safe and effective vaccine - He can't be talking about the Covid-19 VAX. I will NEVER put that mRNA in my body again. I guess they will have to lock up a 75 yr U.S. Citizen ???,en,,,
2023-01-30 02:57:24+00:00,de47e25802606595a10f95d3a9c7144a219320e1b7dd6828816bafc25e761140,"Thai govt to declare Pfizer Covid-19 ""vaccine"" contracts null, after Prof Sucharit Bhakdi shows evidence of fraud to highest officials",en,,,
2023-01-30 02:55:08+00:00,b19b8254fe4e9cdaa0ea662330b798061fd21d868516be71dc36a1af427d6046,"鈥硷笍CANADA: More than 1,000 New Brunswickers report adverse reactions to COVID-19 vaccines.https://t.co/LHm0Wstk86#COVID19 #vaccines #pfizer #VaccineDeath",en,,,
2023-01-30 02:54:46+00:00,f9238169817431db07bfdf1edb1ac844eeacfe71c8db886f9d7efd1d9acbe952,@RBReich You mean like the COVID-19 vaccine slaughter?,en,,,
2023-01-30 02:53:42+00:00,906dd11a9ebfe6d288d270f843b7c7c7,"@tedcruz David DePape is a Canadian who embraced various far-right conspiracy theories, including QAnon, Pizzagate, and Donald Trump's false claims of a stolen election in 2020. Online, he made conspiratorial, racist, sexist, &amp; antisemitic posts, &amp; pushed COVID-19 vaccine misinformation.",en,,,
2023-01-30 02:51:46+00:00,57ff2fc818edf1738e3f84bb1f98dc46,Enthusiasm for COVID-19 vaccine slows in Australia https://t.co/lvaFK2MXwM,en,,,
2023-01-30 02:51:38+00:00,5832bfed27aa7248faf69f72772b9e31,"More than 1,000 New Brunswickers report adverse reactions to COVID-19 vaccines | CBC News https://t.co/W1nO7BdRrb",en,,,
2023-01-30 02:50:57+00:00,f127ce7f1439a6cc95bef0007812aa4f,馃毃馃毃 2 year old dies after being injected with Flu/Covid 19 vaccine 馃毃馃毃,en,,,
2023-01-30 02:46:41+00:00,7c8f0f919b116e662609a63f2e821c50976f6dfacd27a11d45edfcfad9c99416,"Pfizer was willing to mutate Covid-19 virus until it killed enough grandparents that you were willing to beg them for more vaccines! Jordan Walker was willing to tell you all about it to get his Willey Wet! Pfizer do better, pay more! 馃ぁ馃う鈥嶁檪锔?,en
1775,2023-01-30 02:44:15+00:00,0fa31d4078bd464777b6c9e2eefb4ddb15fdb9fc85fcf1ddf5c44fba8762699a,@AGHamilton29 For me it comes down to: HE DID NOT LEAD. He became a bystander waiting for his big beautiful vaccine to make him a hero.,en
1776,2023-01-30 02:42:09+00:00,865fba76397f7642e41620ead1ccfd783ee36befece192f707d0ead9b4ef7816,@NaturallyFTW Indeed ... Covid-19 so called vaccine is Covid-19. The next plandemic is the vaccinated.,en
1777,2023-01-30 02:40:10+00:00,6796e301ba0c28be2dd352bf0bf7b9a89096a03e82b127d8cf035674046442f2,NO! It's false....Do Videos Show Magnets Sticking to People's Arms After COVID-19 Vaccine? https://t.co/ZTToOHI3AY,en
1778,2023-01-30 02:39:26+00:00,c9e2fd7be58e15ee9152b79015fbf8cd967a5a6bd02617dc4405cfec21ffa8fb,@goddeketal I am a lab scientist and covid 19 tester. My 1st clue. CDC changed vaccine definition. 2nd clue: antigen testing didn't pick up any positives. 3rd clue: there was no QA on testing and we were coerced to negate any positive tests,en
1779,2023-01-30 02:39:04+00:00,696d7f0391ae1f86ce4d6e66302f95117b3447bb67a2f66ab7a28f524ccbe891,COVID-19 vaccination demand slows.So ATAGI plan a push for a 5th jab??Still hiding/ignoring/ vaccine adverse events and deaths.Time to dismantle ATAGI"," AHPRA and every other Australian public health agency. #Auspol  https://t.co/wsVYS2AQ6R""",en,,
2023-01-30 02:36:53+00:00,2af96eaa5a9043e90d32b4bfb8d6fa4d6e77e88844525d58f0d459e0326c434c,Cardiologist: Over 7M Americans may have some form of HEART INJURY due to COVID-19 vaccines 鈥?https://t.co/hd7RGqrS1p https://t.co/dFGVFzT4Tv,en,,,
2023-01-30 02:35:52+00:00,e86ae73883cde85431d479b2ae7d0a1e9cc610c7352e7c8ea476a564560e3372,"@drdenwalker The image in the post is fabricated. A CNN spokesperson confirmed the headline is not authentic. While Hamlin did suffer cardiac arrest, there is no evidence it was related to a COVID-19 vaccine or booster 鈥?a claim his agent has said is ""ridiculous."" https://t.co/p7pbJMEUT7",en,,,
2023-01-30 02:35:07+00:00,45283fd02ba680f2af98ef939f2ad6fcd97b940f40a9262d74221d7ed29de7fd,Pfizer Exec Admits to Mutating COVID-19 Virus for Vaccine Researchhttps://t.co/BGKt6lawQV,en,,,
2023-01-30 02:33:04+00:00,8341e2c99edb11ed58c8bd1634fed2d1,"I dunno...If you're not going to be explicit about calling out Pfizer hoarding vaccine patents for profit and aiding needless COVID-19 deaths, then keep it. Thoughtless commentary can do more harm than good and just assist the spread of misinformation and denialism out there",en,,,
2023-01-30 02:30:37+00:00,0b687ac7b4a1ab17139c6da7f7a532d46a21a44ffa3eed3949cd4fe2866c1d83,"Pfizer admits to modifying COVID-19 virus, but not for vaccine!https://t.co/8COJnjQB8H#TechARP #Pfizer #ProjectVeritas #BigPharma #Vaccine #Vaccination #Science #Medicine #Facts #FactsMatter #FactCheck #mRNA #PAXLOVID #Business #Pharmaceutical #COVID19 #Coronavirus",en,,,
2023-01-30 02:29:55+00:00,be13d4f96ec5e365cbc8d1051fd55002574fd5620b498524d1d7a0cb963556d9,"WORLDWIDE HEROS.French Doctors Are Throwing Their Stethoscopes Away In Protest Of Failing Healthcare System That COVID-19, Vaccine Mandates, And Lockdowns have all affected. https://t.co/WElTcBPzLF",en,,,
2023-01-30 02:29:21+00:00,a173031c74a8fca797463f6dd6e93fa256cfcd04e5c75fc34f7d25a7bbca299a,Rodney Hide: 鈥淚 am a single-issue voter.  I will vote for anyone or any party promising a full inquiry into the safety of the covid-19 vaccine and the treatment of the vaxxed injured.  I don鈥檛 care about their other policies.鈥漢ttps://t.co/1rRPFPv7VD,en,,,
2023-01-30 02:29:14+00:00,74ecaf421517bbafcd14d709f604c346,Pfizer confesses to FDA that it really doesn鈥檛 know how the COVID-19 vaccine works https://t.co/Qb3wopys1o,en,,,
2023-01-30 02:27:41+00:00,ecfe83c8b6e195af3b9be67d3b9797562b43b9a126595d9fdd06fc9f118926f6,"@AntifaSister @pronoun_impared @ericareport Well unfortunately for you, the biggest pharmaceutical company producing the COVID-19 vaccine has said that the vaccine doesn鈥檛 not prevent transmission so that鈥檚 an outdated lie. Try to keep up with your misinformation.",en,,,
2023-01-30 02:26:16+00:00,dd0e306876226f946bda60c0a218a32bb7f21c9fa4f713b4bdc23392d14fb742,Lawyer Explains: Can Vaccine Companies Be Held Liable For COVID-19 Deaths? https://t.co/NMMxvlnl5N via @YouTube,en,,,
2023-01-30 02:23:54+00:00,43a575cd29024de239a6653a4e1b976f,"@jeff29935001 @EricTopol So, Jeff, tell the truth -- Did your Obsessive-Compulsive Disorder blossom out of control before or after Covid-19 hit the scene?My educated guess is that this has been a lifelong problem for you, but you chose to fixate all that excess OCD energy on vaccines and masks.",en,,,
2023-01-30 02:23:14+00:00,92ed55cbb3eef8e9ea3ff4ede49d2eac,"@ClownWorld_ Real vaccines from generations ago like polio and small pox have done wonders, but the Covid-19 ""vaccine"" isn't even a vaccine, making it a misleading misnomer.",en,,,
2023-01-30 02:22:55+00:00,b9d38511a0f7618b0c371cf84bd8e8f516e25e4f09fa8d460afbbf545fcf313f,@DogNamedRue @JoJoFromJerz Your profile has highlighted COVID-19 Vaccine misinformation from Certified Quacks .Goodbye .,en,,,
2023-01-30 02:20:07+00:00,0cdbbee8883d1d70dbce50335852e5ad,COVID-19 #Vaccines don't contain HIV - The Associated Press - en Espa帽ol-- News | The Perfect Enemy: https://t.co/uEqELhgpl3. https://t.co/njUS8z32AM,en,,,
2023-01-30 02:20:05+00:00,23291bf6ad8446e86845e97949ec6e4f,COVID-19 #Vaccines don't contain HIV - The Associated Press - en Espa帽ol-- News | The Perfect Enemy: https://t.co/OxqXZ5jXlO. https://t.co/VptagaL2Hw,en,,,
2023-01-30 02:16:40+00:00,9ce46da344329180ed1e2bdb239b49d2,"Bill Gates: Covid Vaccine 鈥楴ot Infection Blocking,鈥?Has 鈥楽hort Duration,鈥?Recipients 鈥楲ose Protection鈥?-NOW WE KNOW TRUMP WAS TELLING THE TRUTH---all the time.!!!According to the pro-vaccine billionaire, the COVID-19 shots do not prevent individuals from being infected by the",en,,,
2023-01-30 02:16:22+00:00,89bab47bb72c5a3fd8ddff88b0768b21ae10bdcc28e04fa825cc3b159c99229c,"@bobsagat2015 @DachNrobnas @Reasonism1 @gbarone2 @BernieSanders ""It still induces an immunity""It does not. It stimulates an ""immune response"". According to the new definition that makes it a ""vaccine"". It does not confer immunity to COVID 19 infection. Breakthrough cases are not rare in the slightest.",en,,,
2023-01-30 02:15:50+00:00,8583bf54941ffdc886626b4a856d7964,"@steveyuhas @jamie_weisman @ChrisMurphyCT @Surgeon_General The immunocompromised no longer have any protection against covid-19 besides masks and ventilation. Most of us have received the covid-19 vaccines, but develop no antibodies. We had Evusheld, but it's not effective against these newer variants.",en,,,
2023-01-30 02:14:59+00:00,77c1f2c468d9ea0270b88219522b690f9aba482d39f0c07da1d753218a30c24d,"@ScottAdamsSays ""Overall, these findings corroborate the safety of mRNA vaccines against COVID-19 and are in line with the conclusion that vaccination benefits outweigh the risks.""",en,,,
2023-01-30 02:14:40+00:00,6af7b77d0ca8b2bcfd235d21ecb219b0,"@wickers131 @DrAseemMalhotra @elonmusk Curing the pandemic of misinformation on COVID-19 mRNA vaccines through real evidence-based medicine - Part 1Aseem MalhotraJournal of Insulin Resistance | Vol 5, No 1 | a71 | DOI:聽https://t.co/zQAUIudUSL聽| 漏 2022 Submitted:聽10 June 2022聽|聽Published:聽26 September 2022",en,,,
2023-01-30 02:13:55+00:00,f459a71ed78261ce28b974b912394418510157b9407e74e2cf07f40a0365fd39,"@DonaldJTrumpJr @Project_Veritas Pfitzer did make a statement , Donnie: 鈥溾�淚n the ongoing development of the Pfizer-BioNTech COVID-19 vaccine, Pfizer has not conducted gain of function or directed evolution research.鈥?https://t.co/tMgmD2SdeM",en,,,
2023-01-30 02:09:41+00:00,7530e78e0a71febe2c193ec113ccd88516e25e4f09fa8d460afbbf545fcf313f,"The first nasal spray COVID-19 vaccine has been approved for emergency use in China and India. Here, we focus on the influencing factors and current status of the nasal spray vaccine development.https://t.co/QMtbDWL3hd#Nasal #Spray #Vaccines #DrugDelivery #COVID19 #PEG https://t.co/RPmThu6XPU",en,,,
2023-01-30 02:09:02+00:00,2633212aeca02038aa39fb1f400ebe6d,"Top story: @Project_Veritas: 'BREAKING: @Pfizer Exploring ""Mutating"" COVID-19 Virus For New Vaccines""Don't tell anyone this...There is a risk...have to be very controlled to make sure this virus you mutate doesn't cre鈥?https://t.co/mGMPyWaJIJ, see more https://t.co/JoVZJOqNwL",en,,,
2023-01-30 02:08:16+00:00,a12aa64fe67bed6ef99d68bdc7bdd19fd23d5bebe4ed1b2faf07bf51376be2ef,鈥?1-year-old female developed recurrent syncopal attacks over 3 months that started 1 day after the first dose of Pfizer COVID-19 vaccine. Holter monitoring during successive episodes showed progressive bradycardia followed by a prolonged sinus arrest.鈥漢ttps://t.co/Fgc1L3CQXW,en,,,
2023-01-30 02:06:37+00:00,5eacf120bdc279fee672d7bf639c4f6ad48ab552ef5eb40ba08dfad5ff040abd,"@genericwm95 @gerardthelawyer @CarlMarxPunk @ZacharyLevi I was talking about the covid-19 vaccine you dunce. And of course to feel intellectually superior you have to resort to inappropriate anger and vulgarity. I think they have a vaccine for that. Oh, come to think of it it's not a cure.",en,,,
2023-01-30 02:05:45+00:00,b8023f6cdf9ecabcdaf397ecd91808ec830238aaf7c1bb2f3252b9fb324d78d2,Using Simple Gematria;Damar Hamlin Vaccine Death Cover Up = 289 = Freemasons Of The Illuminati#DamarHamlin #DamarHamlinVaccineDeathCoverUp,en,,,
2023-01-30 02:05:29+00:00,b310a91f0e5b70fec00d0b24a04976c1976ec470b031091be02b579babc8cb0e,@realDonaldTrump @DonaldJTrumpJr @EricTrump @JasonMillerinDC President Trump needs to reevaluate his position regarding Covid-19 Vaccine. Please.,en,,,
2023-01-30 02:04:30+00:00,045b621a48377f00d06bed563edde92b7be945a28ed35bea71ecdf51242b554f,"馃毃URGENT 鈥?This is my boyfriend Jiji who was mandated to take Pfizer's COVID-19 vaccine along with his band mates. 3 days later, he cannot stop shaking, ""I'm a prisoner in my own home"" https://t.co/As9bbYe0xD",en,,,
2023-01-30 02:01:03+00:00,0bdbd2937faef81e772faa148a276626,"More than 1,000 New Brunswickers report adverse reactions to COVID-19 vaccines #PfizerExposed #DirectedEvolution https://t.co/OnBv2TbgR0",en,,,
2023-01-30 01:58:44+00:00,8cb4751fdb5293f78467c2321d8bdda56d4d5b14be9a1917202a8cbbd2b20a8f,"@Marsh_Civic @Chrisactevans @OzraeliAvi There have been 14 COVID-19 vaccine-related deaths reported since the rollout began early last year. As of 12 October, a total of 63,807,197 vaccine doses had been administered in Australia since the rollout began last year.",en,,,
2023-01-30 01:57:10+00:00,39eeb335b413d8cd87eb6d10ff9b8da037ad3818097a03a083ebb0ce4f346fc5,"Tesla RNA Bioreactor - Tesla and CureVac Covid 19 Vaccinehttps://t.co/oIVNVb7EJOI found this on Freespoke, a new search engine that doesn't censor viewpoints and respects privacy. Check it out: https://t.co/9QHMAj8Cco",en,,,
2023-01-30 01:57:05+00:00,3908c17aa4465734ddf2a192f3d2d0dc4c51b15f6955825ad4ee94e7dd5cd7cb,"Despite the MSN blackout, Project Veritas's ""Pfizer  Mutating COVID-19 Virus For New Vaccines"" video has nearly 30 million views on this website now.",en,,,
2023-01-30 01:56:20+00:00,1ddfcf1d9b89108c39f94bf498473ed67fff34f08a6c48e10bb9aa97dd0bed27,Anwar Hadid Says He 'Absolutely' Won't Take the COVID-19 Vaccine https://t.co/c5ZEfRqUBl,en,,,
2023-01-30 01:56:07+00:00,dbbf8f18f94087017c28351031727c2a,@mfrfkr9911 @25_cycle @JJJJenniferrrr2 @unhealthytruth @meccamaggie @jlknight1969 @AndrewBowdenSm1 @ShahzebxHussain @BunnySql @reinaldtreska @MadoE007 @AllenDMartin @jason_willz1 @AtTheMartins Sadly not.See covid 19 on its own has caused the deaths of hundreds of thousands under the eye of 50.The covid vaccines havnt caused many problems at all.BTW this girl died JUST OF COVID 19.And her death got abused by antivaxxers despite her nevwr being being vaccinated. https://t.co/q1KYWbGbEE,en,,,
2023-01-30 01:56:03+00:00,65e74435db45a0701f853b89638e4ee7,@ChrisWickNews The globalists will come up with anything they can that might potentially be believable so that they don't have to admit that the covid 19 gene therapy AKA vaccine is killing people.,en,,,
2023-01-30 01:54:38+00:00,dd0d90f9ac134c97520c0b9bd600467f,"@ScottAdamsSays ""The results were inconsistent for PE. The risk of BP was slightly increased after mRNA vaccination. Overall, these findings corroborate the safety of mRNA vaccines against COVID-19 and are in line with the conclusion that vaccination benefits outweigh the risks. """,en,,,
2023-01-30 01:51:57+00:00,14606fef4f290e396c99ac432f3d921d,"@RancyTamblin @ryanbeed @MaureenStroud @scottstocker4 @Pouldeau61 @JimeeLiberty @monyro5 @AspAlaAsnAsnTyr @richykirsh @tomsirolimus @BurgerLab12 @IdunsDaughter @LouforFreedomL1 @SkepticalMutant @nopoisonjabs @Scary7Dr @swedishchf @jtmayes3 @WendyOrent @TonyBaduy @AndrewLazarus4 @kevinault @mcfunny @provaxtexan @nuhope2022 @JKelleyK @Thskicksarefire @doom37455413 @JohannaSzabo1 @Nicky111Lady @pawley_robert @reacharoundu @doritmi @kberkopes @Nicoleg425 @i_am_joli_anne @AngryFleas @jarbot15 @barryjohnreid21 @ShadowDroid616 @krebiozen @TheDrJon @Adrian7745 @CurfewX @JDCBurnhil @HupperichWerner @ConsequentialBr @KStateTurk Mate, you can鈥檛 read for comprehension, nor have the ability to interpret or critique studies.If confirmed, this is another reason to get a bivalent vaccine booster. Not only protection against severe illness or death, significant reduction in risk in acquiring covid-19.",en,,,
2023-01-30 01:51:51+00:00,0dbb787abd6bc262344e67aaef14c427,"#CDC now admits that everything it pushed to 鈥?cure鈥?#COVID-19 has #failed, including 鈥?vaccines鈥? https://t.co/psYwyqlfOm https://t.co/w49AHjfEEY",en,,,
2023-01-30 01:51:40+00:00,90f9a992d484d5cdfc27230eb7176f83,"#CDC now admits that everything it pushed to 鈥?cure鈥?#COVID-19 has #failed, including 鈥?vaccines鈥? https://t.co/QJtR9kgvjz https://t.co/4UnRDNE4ro",en,,,
2023-01-30 01:51:04+00:00,9aa28d83351d1cc41f655aafe9508f67d2ae4a5878490145239e9825edc2c016,FDA Sued for Withholding COVID-19 Vaccine Safety Analyseshttps://t.co/NMKKppp6m0,en,,,
2023-01-30 01:48:21+00:00,0de5e1c606c2f0eaa9aab1753be78bc17fdc75451efb48afe8035b7a98bd9e30,"In last two years Covid-19 Vaccines F*cked many of the vaccine lovers thinking like you.https://t.co/IApfJhyrS2You can bluff one who believes you, Covid-19 vaccine is no different. https://t.co/0Y6OD4vdkd",en,,,
